annotation_id,annotator,created_at,id,image,label,lead_time,updated_at
5993,1,2026-03-20T20:33:23.263057Z,15483,http://127.0.0.1:8000/764700201_22_5_right.png,hybrid_other,1.107,2026-03-20T20:33:23.263057Z
5994,1,2026-03-20T20:33:26.562158Z,15484,http://127.0.0.1:8000/764700201_22_6_left.png,wolf,2.708,2026-03-20T20:33:26.562158Z
5995,1,2026-03-20T20:33:29.538783Z,15485,http://127.0.0.1:8000/764700201_22_6_right.png,hybrid_other,2.401,2026-03-20T20:33:29.538783Z
5996,1,2026-03-20T20:33:33.448694Z,15486,http://127.0.0.1:8000/764700201_22_7_left.png,mammal_other,3.332,2026-03-20T20:33:33.448694Z
5997,1,2026-03-20T20:33:35.069800Z,15487,http://127.0.0.1:8000/764700201_22_7_right.png,mammal_other,1.03,2026-03-20T20:33:35.069800Z
4406,1,2026-03-20T14:34:44.919138Z,15488,http://127.0.0.1:8000/764700201_22_8_left.png,griffin,,2026-03-20T14:34:44.919138Z
4407,1,2026-03-20T14:34:44.919138Z,15489,http://127.0.0.1:8000/764700201_22_8_right.png,griffin,,2026-03-20T14:34:44.919138Z
5998,1,2026-03-20T20:33:39.524905Z,15490,http://127.0.0.1:8000/764700201_23_1_left.png,mammal_other,3.889,2026-03-20T20:33:39.524905Z
5999,1,2026-03-20T20:33:40.930938Z,15491,http://127.0.0.1:8000/764700201_23_1_right.png,mammal_other,0.834,2026-03-20T20:33:40.930938Z
4408,1,2026-03-20T14:34:44.919138Z,15492,http://127.0.0.1:8000/764700201_23_2_left.png,human,,2026-03-20T14:34:44.919138Z
4409,1,2026-03-20T14:34:44.919138Z,15493,http://127.0.0.1:8000/764700201_23_2_right.png,human,,2026-03-20T14:34:44.919138Z
6000,1,2026-03-20T20:33:43.365641Z,15494,http://127.0.0.1:8000/764700201_23_3_left.png,stag_deer,1.785,2026-03-20T20:33:43.365641Z
6001,1,2026-03-20T20:33:47.123218Z,15495,http://127.0.0.1:8000/764700201_23_3_right.png,dog_talbot,3.166,2026-03-20T20:33:47.123218Z
4410,1,2026-03-20T14:34:44.920145Z,15496,http://127.0.0.1:8000/764700201_23_4_left.png,dragon,,2026-03-20T14:34:44.920145Z
4411,1,2026-03-20T14:34:44.920145Z,15497,http://127.0.0.1:8000/764700201_23_4_right.png,dragon,,2026-03-20T14:34:44.920145Z
6002,1,2026-03-20T20:33:49.495886Z,15498,http://127.0.0.1:8000/764700201_23_5_left.png,dog_greyhound,1.81,2026-03-20T20:33:49.495886Z
6003,1,2026-03-20T20:33:50.756456Z,15499,http://127.0.0.1:8000/764700201_23_5_right.png,dog_greyhound,0.724,2026-03-20T20:33:50.756456Z
6004,1,2026-03-20T20:33:53.729919Z,15500,http://127.0.0.1:8000/764700201_23_6_left.png,jaguar,2.387,2026-03-20T20:33:53.729919Z
6005,1,2026-03-20T20:33:55.238299Z,15501,http://127.0.0.1:8000/764700201_23_6_right.png,jaguar,0.924,2026-03-20T20:33:55.238299Z
6006,1,2026-03-20T20:33:57.534408Z,15502,http://127.0.0.1:8000/764700201_23_7_left.png,antelope,1.68,2026-03-20T20:33:57.534408Z
6007,1,2026-03-20T20:33:58.822109Z,15503,http://127.0.0.1:8000/764700201_23_7_right.png,antelope,0.687,2026-03-20T20:33:58.822109Z
4412,1,2026-03-20T14:34:44.920145Z,15504,http://127.0.0.1:8000/764700201_23_8_left.png,lion,,2026-03-20T14:34:44.920145Z
6008,1,2026-03-20T20:34:00.116058Z,15505,http://127.0.0.1:8000/764700201_23_8_right.png,stag_deer,1.754,2026-03-20T20:34:03.472888Z
4413,1,2026-03-20T14:34:44.920145Z,15506,http://127.0.0.1:8000/764700201_24_1_left.png,lion,,2026-03-20T14:34:44.920145Z
6009,1,2026-03-20T20:34:07.275498Z,15507,http://127.0.0.1:8000/764700201_24_1_right.png,bull,2.114,2026-03-20T20:34:07.275498Z
4414,1,2026-03-20T14:34:44.920145Z,15508,http://127.0.0.1:8000/764700201_24_2_left.png,dragon,,2026-03-20T14:34:44.920145Z
6010,1,2026-03-20T20:34:09.636227Z,15509,http://127.0.0.1:8000/764700201_24_2_right.png,mammal_other,1.701,2026-03-20T20:34:09.636227Z
4415,1,2026-03-20T14:34:44.920145Z,15510,http://127.0.0.1:8000/764700201_24_3_left.png,griffin,,2026-03-20T14:34:44.920145Z
6011,1,2026-03-20T20:34:11.796444Z,15511,http://127.0.0.1:8000/764700201_24_3_right.png,bull,1.526,2026-03-20T20:34:11.796444Z
4416,1,2026-03-20T14:34:44.920145Z,15512,http://127.0.0.1:8000/764700201_24_4_left.png,dragon,,2026-03-20T14:34:44.920145Z
4417,1,2026-03-20T14:34:44.920145Z,15513,http://127.0.0.1:8000/764700201_24_4_right.png,dragon,,2026-03-20T14:34:44.920145Z
6012,1,2026-03-20T20:34:14.337829Z,15514,http://127.0.0.1:8000/764700201_24_5_left.png,wolf,1.93,2026-03-20T20:34:14.337829Z
6013,1,2026-03-20T20:34:16.098537Z,15515,http://127.0.0.1:8000/764700201_24_5_right.png,bull,1.15,2026-03-20T20:34:16.098537Z
6014,1,2026-03-20T20:34:18.419722Z,15516,http://127.0.0.1:8000/764700201_24_6_left.png,mammal_other,1.706,2026-03-20T20:34:18.419722Z
6015,1,2026-03-20T20:34:21.232106Z,15517,http://127.0.0.1:8000/764700201_24_6_right.png,dog_talbot,2.243,2026-03-20T20:34:21.232106Z
6016,1,2026-03-20T20:34:23.489197Z,15518,http://127.0.0.1:8000/764700201_24_7_left.png,antelope,1.686,2026-03-20T20:34:23.489197Z
6017,1,2026-03-20T20:34:25.130298Z,15519,http://127.0.0.1:8000/764700201_24_7_right.png,antelope,1.07,2026-03-20T20:34:25.130298Z
6018,1,2026-03-20T20:34:26.801950Z,15520,http://127.0.0.1:8000/764700201_24_8_left.png,mammal_other,1.067,2026-03-20T20:34:26.801950Z
6019,1,2026-03-20T20:34:28.213150Z,15521,http://127.0.0.1:8000/764700201_24_8_right.png,mammal_other,0.827,2026-03-20T20:34:28.213150Z
6020,1,2026-03-20T20:34:30.244554Z,15522,http://127.0.0.1:8000/764700201_27_1_left.png,jaguar,1.447,2026-03-20T20:34:30.244554Z
6021,1,2026-03-20T20:34:31.755684Z,15523,http://127.0.0.1:8000/764700201_27_1_right.png,jaguar,0.94,2026-03-20T20:34:31.755684Z
4418,1,2026-03-20T14:34:44.920145Z,15524,http://127.0.0.1:8000/764700201_27_2_left.png,lion,,2026-03-20T14:34:44.920145Z
4419,1,2026-03-20T14:34:44.921147Z,15525,http://127.0.0.1:8000/764700201_27_2_right.png,griffin,,2026-03-20T14:34:44.921147Z
4420,1,2026-03-20T14:34:44.921147Z,15526,http://127.0.0.1:8000/764700201_27_3_left.png,unicorn,,2026-03-20T14:34:44.921147Z
6022,1,2026-03-20T20:34:34.492884Z,15527,http://127.0.0.1:8000/764700201_27_3_right.png,horse,2.138,2026-03-20T20:34:34.492884Z
4421,1,2026-03-20T14:34:44.921147Z,15528,http://127.0.0.1:8000/764700201_27_4_left.png,lion,,2026-03-20T14:34:44.921147Z
4422,1,2026-03-20T14:34:44.921147Z,15529,http://127.0.0.1:8000/764700201_27_4_right.png,human,,2026-03-20T14:34:44.921147Z
4423,1,2026-03-20T14:34:44.921147Z,15530,http://127.0.0.1:8000/764700201_27_5_left.png,griffin,,2026-03-20T14:34:44.921147Z
4424,1,2026-03-20T14:34:44.921147Z,15531,http://127.0.0.1:8000/764700201_27_5_right.png,griffin,,2026-03-20T14:34:44.921147Z
4425,1,2026-03-20T14:34:44.921147Z,15532,http://127.0.0.1:8000/764700201_27_6_left.png,lion,,2026-03-20T14:34:44.921147Z
4426,1,2026-03-20T14:34:44.921147Z,15533,http://127.0.0.1:8000/764700201_27_6_right.png,lion,,2026-03-20T14:34:44.921147Z
6023,1,2026-03-20T20:34:38.937058Z,15534,http://127.0.0.1:8000/764700201_27_7_left.png,stag_deer,3.844,2026-03-20T20:34:38.937058Z
4427,1,2026-03-20T14:34:44.921147Z,15535,http://127.0.0.1:8000/764700201_27_7_right.png,lion,,2026-03-20T14:34:44.921147Z
4428,1,2026-03-20T14:34:44.922145Z,15536,http://127.0.0.1:8000/764700201_27_8_left.png,lion,,2026-03-20T14:34:44.922145Z
4429,1,2026-03-20T14:34:44.922145Z,15537,http://127.0.0.1:8000/764700201_27_8_right.png,lion,,2026-03-20T14:34:44.922145Z
4430,1,2026-03-20T14:34:44.922145Z,15538,http://127.0.0.1:8000/764700201_28_1_left.png,griffin,,2026-03-20T14:34:44.922145Z
6024,1,2026-03-20T20:34:41.409816Z,15539,http://127.0.0.1:8000/764700201_28_1_right.png,mammal_other,1.77,2026-03-20T20:34:41.409816Z
6025,1,2026-03-20T20:34:43.508725Z,15540,http://127.0.0.1:8000/764700201_28_2_left.png,dog_greyhound,1.494,2026-03-20T20:34:43.508725Z
6026,1,2026-03-20T20:34:44.968880Z,15541,http://127.0.0.1:8000/764700201_28_2_right.png,dog_greyhound,0.875,2026-03-20T20:34:44.968880Z
4431,1,2026-03-20T14:34:44.922145Z,15542,http://127.0.0.1:8000/764700201_28_3_left.png,human,,2026-03-20T14:34:44.922145Z
4432,1,2026-03-20T14:34:44.922145Z,15543,http://127.0.0.1:8000/764700201_28_3_right.png,human,,2026-03-20T14:34:44.922145Z
6027,1,2026-03-20T20:34:47.956788Z,15544,http://127.0.0.1:8000/764700201_28_4_left.png,stag_deer,2.408,2026-03-20T20:34:47.956788Z
6028,1,2026-03-20T20:34:50.828723Z,15545,http://127.0.0.1:8000/764700201_28_4_right.png,antelope,2.165,2026-03-20T20:34:50.828723Z
6029,1,2026-03-20T20:34:53.452438Z,15546,http://127.0.0.1:8000/764700201_28_5_left.png,horse,1.991,2026-03-20T20:34:53.453444Z
6030,1,2026-03-20T20:34:55.715396Z,15547,http://127.0.0.1:8000/764700201_28_5_right.png,mammal_other,1.662,2026-03-20T20:34:55.715396Z
6031,1,2026-03-20T20:34:58.678915Z,15548,http://127.0.0.1:8000/764700201_28_6_left.png,dog_greyhound,2.377,2026-03-20T20:34:58.678915Z
6032,1,2026-03-20T20:35:00.183534Z,15549,http://127.0.0.1:8000/764700201_28_6_right.png,dog_greyhound,0.853,2026-03-20T20:35:00.183534Z
6033,1,2026-03-20T20:35:02.631633Z,15550,http://127.0.0.1:8000/764700201_28_7_left.png,stag_deer,1.827,2026-03-20T20:35:02.631633Z
6034,1,2026-03-20T20:35:04.115937Z,15551,http://127.0.0.1:8000/764700201_28_7_right.png,stag_deer,0.851,2026-03-20T20:35:04.115937Z
6035,1,2026-03-20T20:35:06.473651Z,15552,http://127.0.0.1:8000/764700201_28_8_left.png,dog_talbot,1.728,2026-03-20T20:35:06.473651Z
6036,1,2026-03-20T20:35:07.846204Z,15553,http://127.0.0.1:8000/764700201_28_8_right.png,dog_talbot,0.756,2026-03-20T20:35:07.846204Z
4433,1,2026-03-20T14:34:44.922145Z,15554,http://127.0.0.1:8000/764700201_29_1_left.png,lion,,2026-03-20T14:34:44.922145Z
6037,1,2026-03-20T20:35:10.288490Z,15555,http://127.0.0.1:8000/764700201_29_1_right.png,mammal_other,1.821,2026-03-20T20:35:10.288490Z
4434,1,2026-03-20T14:34:44.922145Z,15556,http://127.0.0.1:8000/764700201_29_2_left.png,unicorn,,2026-03-20T14:34:44.922145Z
4435,1,2026-03-20T14:34:44.922145Z,15557,http://127.0.0.1:8000/764700201_29_2_right.png,unicorn,,2026-03-20T14:34:44.922145Z
6038,1,2026-03-20T20:35:12.243096Z,15558,http://127.0.0.1:8000/764700201_29_3_left.png,mammal_other,1.353,2026-03-20T20:35:12.243096Z
6039,1,2026-03-20T20:35:13.828755Z,15559,http://127.0.0.1:8000/764700201_29_3_right.png,mammal_other,0.962,2026-03-20T20:35:13.828755Z
4436,1,2026-03-20T14:34:44.922145Z,15560,http://127.0.0.1:8000/764700201_29_4_left.png,lion,,2026-03-20T14:34:44.922145Z
4437,1,2026-03-20T14:34:44.923149Z,15561,http://127.0.0.1:8000/764700201_29_4_right.png,lion,,2026-03-20T14:34:44.923149Z
6040,1,2026-03-20T20:35:15.906489Z,15562,http://127.0.0.1:8000/764700201_29_5_left.png,horse,1.493,2026-03-20T20:35:15.907489Z
6041,1,2026-03-20T20:35:18.166349Z,15563,http://127.0.0.1:8000/764700201_29_5_right.png,stag_deer,1.643,2026-03-20T20:35:18.166349Z
4438,1,2026-03-20T14:34:44.923149Z,15564,http://127.0.0.1:8000/764700201_29_6_left.png,human,,2026-03-20T14:34:44.923149Z
6042,1,2026-03-20T20:35:21.274748Z,15565,http://127.0.0.1:8000/764700201_29_6_right.png,hybrid_other,2.491,2026-03-20T20:35:21.274748Z
4439,1,2026-03-20T14:34:44.930143Z,15566,http://127.0.0.1:8000/764700201_29_7_left.png,human,,2026-03-20T14:34:44.930143Z
4440,1,2026-03-20T14:34:44.930143Z,15567,http://127.0.0.1:8000/764700201_29_7_right.png,human,,2026-03-20T14:34:44.930143Z
4441,1,2026-03-20T14:34:44.930143Z,15568,http://127.0.0.1:8000/764700201_29_8_left.png,lion,,2026-03-20T14:34:44.930143Z
4442,1,2026-03-20T14:34:44.931142Z,15569,http://127.0.0.1:8000/764700201_29_8_right.png,lion,,2026-03-20T14:34:44.931142Z
4443,1,2026-03-20T14:34:44.931142Z,15570,http://127.0.0.1:8000/764700201_30_1_left.png,eagle,,2026-03-20T14:34:44.931142Z
4444,1,2026-03-20T14:34:44.931142Z,15571,http://127.0.0.1:8000/764700201_30_1_right.png,unicorn,,2026-03-20T14:34:44.931142Z
4445,1,2026-03-20T14:34:44.931142Z,15572,http://127.0.0.1:8000/764700201_30_2_left.png,griffin,,2026-03-20T14:34:44.931142Z
4446,1,2026-03-20T14:34:44.931142Z,15573,http://127.0.0.1:8000/764700201_30_2_right.png,griffin,,2026-03-20T14:34:44.931142Z
4447,1,2026-03-20T14:34:44.931142Z,15574,http://127.0.0.1:8000/764700201_30_3_left.png,lion,,2026-03-20T14:34:44.931142Z
4448,1,2026-03-20T14:34:44.931142Z,15575,http://127.0.0.1:8000/764700201_30_3_right.png,lion,,2026-03-20T14:34:44.931142Z
4449,1,2026-03-20T14:34:44.931142Z,15576,http://127.0.0.1:8000/764700201_30_4_left.png,eagle,,2026-03-20T14:34:44.931142Z
4450,1,2026-03-20T14:34:44.931142Z,15577,http://127.0.0.1:8000/764700201_30_4_right.png,eagle,,2026-03-20T14:34:44.931142Z
4451,1,2026-03-20T14:34:44.932148Z,15578,http://127.0.0.1:8000/764700201_30_5_left.png,eagle,,2026-03-20T14:34:44.932148Z
4452,1,2026-03-20T14:34:44.932148Z,15579,http://127.0.0.1:8000/764700201_30_5_right.png,eagle,,2026-03-20T14:34:44.932148Z
6043,1,2026-03-20T20:35:23.288202Z,15580,http://127.0.0.1:8000/764700201_30_6_left.png,dog_greyhound,1.249,2026-03-20T20:35:23.288202Z
6044,1,2026-03-20T20:35:24.959096Z,15581,http://127.0.0.1:8000/764700201_30_6_right.png,dog_greyhound,1.039,2026-03-20T20:35:24.959096Z
6045,1,2026-03-20T20:35:27.235215Z,15582,http://127.0.0.1:8000/764700201_30_7_left.png,dog_talbot,1.674,2026-03-20T20:35:27.235215Z
4453,1,2026-03-20T14:34:44.932148Z,15583,http://127.0.0.1:8000/764700201_30_7_right.png,griffin,,2026-03-20T14:34:44.932148Z
4454,1,2026-03-20T14:34:44.932148Z,15584,http://127.0.0.1:8000/764700201_30_8_left.png,dragon,,2026-03-20T14:34:44.932148Z
4455,1,2026-03-20T14:34:44.932148Z,15585,http://127.0.0.1:8000/764700201_30_8_right.png,dragon,,2026-03-20T14:34:44.932148Z
6047,1,2026-03-20T20:36:08.841909Z,15587,http://127.0.0.1:8000/764700201_31_1_right.png,antelope,1.973,2026-03-20T20:36:08.841909Z
4456,1,2026-03-20T14:34:44.932148Z,15588,http://127.0.0.1:8000/764700201_31_2_left.png,lion,,2026-03-20T14:34:44.932148Z
6048,1,2026-03-20T20:36:10.753689Z,15589,http://127.0.0.1:8000/764700201_31_2_right.png,dog_greyhound,1.321,2026-03-20T20:36:10.753689Z
6049,1,2026-03-20T20:36:13.427887Z,15590,http://127.0.0.1:8000/764700201_31_3_left.png,dog_talbot,2.056,2026-03-20T20:36:13.427887Z
4457,1,2026-03-20T14:34:44.932148Z,15591,http://127.0.0.1:8000/764700201_31_3_right.png,lion,,2026-03-20T14:34:44.932148Z
6050,1,2026-03-20T20:36:29.359518Z,15592,http://127.0.0.1:8000/764700201_31_4_left.png,antelope,15.295,2026-03-20T20:36:29.359518Z
6051,1,2026-03-20T20:36:31.458858Z,15593,http://127.0.0.1:8000/764700201_31_4_right.png,antelope,1.494,2026-03-20T20:36:31.458858Z
6052,1,2026-03-20T20:36:34.451733Z,15594,http://127.0.0.1:8000/764700201_31_5_left.png,lion,2.283,2026-03-20T20:36:34.451733Z
4458,1,2026-03-20T14:34:44.932148Z,15595,http://127.0.0.1:8000/764700201_31_5_right.png,griffin,,2026-03-20T14:34:44.932148Z
4459,1,2026-03-20T14:34:44.932148Z,15596,http://127.0.0.1:8000/764700201_31_6_left.png,eagle,,2026-03-20T14:34:44.932148Z
4460,1,2026-03-20T14:34:44.933142Z,15597,http://127.0.0.1:8000/764700201_31_6_right.png,eagle,,2026-03-20T14:34:44.933142Z
6053,1,2026-03-20T20:36:37.667415Z,15598,http://127.0.0.1:8000/764700201_31_7_left.png,mammal_other,2.675,2026-03-20T20:36:37.667415Z
6054,1,2026-03-20T20:36:39.612363Z,15599,http://127.0.0.1:8000/764700201_31_7_right.png,mammal_other,1.184,2026-03-20T20:36:39.612363Z
4461,1,2026-03-20T14:34:44.933142Z,15600,http://127.0.0.1:8000/764700201_31_8_left.png,eagle,,2026-03-20T14:34:44.933142Z
4462,1,2026-03-20T14:34:44.933142Z,15602,http://127.0.0.1:8000/764700201_32_1_left.png,human,,2026-03-20T14:34:44.933142Z
4463,1,2026-03-20T14:34:44.933142Z,15603,http://127.0.0.1:8000/764700201_32_1_right.png,human,,2026-03-20T14:34:44.933142Z
6056,1,2026-03-20T20:36:56.369739Z,15604,http://127.0.0.1:8000/764700201_32_2_left.png,stag_deer,2.468,2026-03-20T20:36:56.369739Z
6057,1,2026-03-20T20:36:57.786425Z,15605,http://127.0.0.1:8000/764700201_32_2_right.png,stag_deer,0.881,2026-03-20T20:36:57.786425Z
4464,1,2026-03-20T14:34:44.933142Z,15606,http://127.0.0.1:8000/764700201_32_3_left.png,eagle,,2026-03-20T14:34:44.933142Z
4465,1,2026-03-20T14:34:44.933142Z,15607,http://127.0.0.1:8000/764700201_32_3_right.png,eagle,,2026-03-20T14:34:44.933142Z
6058,1,2026-03-20T20:37:00.497043Z,15608,http://127.0.0.1:8000/764700201_32_4_left.png,bull,2.189,2026-03-20T20:37:00.497043Z
6059,1,2026-03-20T20:37:01.985947Z,15609,http://127.0.0.1:8000/764700201_32_4_right.png,bull,0.929,2026-03-20T20:37:01.985947Z
4466,1,2026-03-20T14:34:44.933142Z,15610,http://127.0.0.1:8000/764700201_32_5_left.png,griffin,,2026-03-20T14:34:44.933142Z
4467,1,2026-03-20T14:34:44.933142Z,15611,http://127.0.0.1:8000/764700201_32_5_right.png,lion,,2026-03-20T14:34:44.933142Z
4468,1,2026-03-20T14:34:44.933142Z,15612,http://127.0.0.1:8000/764700201_32_6_left.png,lion,,2026-03-20T14:34:44.933142Z
4469,1,2026-03-20T14:34:44.934150Z,15613,http://127.0.0.1:8000/764700201_32_6_right.png,lion,,2026-03-20T14:34:44.934150Z
6060,1,2026-03-20T20:37:04.221870Z,15614,http://127.0.0.1:8000/764700201_32_7_left.png,stag_deer,1.721,2026-03-20T20:37:04.221870Z
6061,1,2026-03-20T20:37:06.243086Z,15615,http://127.0.0.1:8000/764700201_32_7_right.png,dog_greyhound,1.479,2026-03-20T20:37:06.243086Z
6062,1,2026-03-20T20:37:09.399568Z,15616,http://127.0.0.1:8000/764700201_32_8_left.png,pegasus,2.651,2026-03-20T20:37:09.399568Z
6063,1,2026-03-20T20:37:12.416128Z,15617,http://127.0.0.1:8000/764700201_32_8_right.png,stag_deer,2.466,2026-03-20T20:37:12.416128Z
6064,1,2026-03-20T20:37:17.842909Z,15618,http://127.0.0.1:8000/764700201_33_1_left.png,wolf,4.873,2026-03-20T20:37:17.842909Z
6065,1,2026-03-20T20:37:19.399743Z,15619,http://127.0.0.1:8000/764700201_33_1_right.png,wolf,1.032,2026-03-20T20:37:19.399743Z
6066,1,2026-03-20T20:37:21.862862Z,15620,http://127.0.0.1:8000/764700201_33_2_left.png,pegasus,1.95,2026-03-20T20:37:21.862862Z
4470,1,2026-03-20T14:34:44.934150Z,15621,http://127.0.0.1:8000/764700201_33_2_right.png,lion,,2026-03-20T14:34:44.934150Z
4471,1,2026-03-20T14:34:44.934150Z,15622,http://127.0.0.1:8000/764700201_33_3_left.png,human,,2026-03-20T14:34:44.934150Z
4472,1,2026-03-20T14:34:44.934150Z,15623,http://127.0.0.1:8000/764700201_33_3_right.png,human,,2026-03-20T14:34:44.934150Z
4473,1,2026-03-20T14:34:44.934150Z,15624,http://127.0.0.1:8000/764700201_33_4_left.png,lion,,2026-03-20T14:34:44.934150Z
4474,1,2026-03-20T14:34:44.934150Z,15625,http://127.0.0.1:8000/764700201_33_4_right.png,lion,,2026-03-20T14:34:44.934150Z
4475,1,2026-03-20T14:34:44.934150Z,15626,http://127.0.0.1:8000/764700201_33_5_left.png,human,,2026-03-20T14:34:44.934150Z
4476,1,2026-03-20T14:34:44.934150Z,15627,http://127.0.0.1:8000/764700201_33_5_right.png,human,,2026-03-20T14:34:44.934150Z
4477,1,2026-03-20T14:34:44.934150Z,15628,http://127.0.0.1:8000/764700201_33_6_left.png,eagle,,2026-03-20T14:34:44.934150Z
4478,1,2026-03-20T14:34:44.935149Z,15629,http://127.0.0.1:8000/764700201_33_6_right.png,eagle,,2026-03-20T14:34:44.935149Z
6068,1,2026-03-20T20:37:28.186491Z,15631,http://127.0.0.1:8000/764700201_33_7_right.png,dog_talbot,1.644,2026-03-20T20:37:28.186491Z
6069,1,2026-03-20T20:37:33.621675Z,15632,http://127.0.0.1:8000/764700201_33_8_left.png,mammal_other,4.862,2026-03-20T20:37:33.621675Z
6070,1,2026-03-20T20:37:35.131373Z,15633,http://127.0.0.1:8000/764700201_33_8_right.png,mammal_other,0.962,2026-03-20T20:37:35.131373Z
6071,1,2026-03-20T20:37:36.976727Z,15634,http://127.0.0.1:8000/764700201_34_1_left.png,mammal_other,1.326,2026-03-20T20:37:36.976727Z
6072,1,2026-03-20T20:37:51.456794Z,15635,http://127.0.0.1:8000/764700201_34_1_right.png,antelope,13.93,2026-03-20T20:37:51.456794Z
4479,1,2026-03-20T14:34:44.935149Z,15636,http://127.0.0.1:8000/764700201_34_2_left.png,human,,2026-03-20T14:34:44.935149Z
4480,1,2026-03-20T14:34:44.935149Z,15637,http://127.0.0.1:8000/764700201_34_2_right.png,human,,2026-03-20T14:34:44.935149Z
4481,1,2026-03-20T14:34:44.935149Z,15638,http://127.0.0.1:8000/764700201_34_3_left.png,lion,,2026-03-20T14:34:44.935149Z
6073,1,2026-03-20T20:37:55.137591Z,15639,http://127.0.0.1:8000/764700201_34_3_right.png,stag_deer,3.106,2026-03-20T20:37:55.137591Z
4482,1,2026-03-20T14:34:44.935149Z,15640,http://127.0.0.1:8000/764700201_34_4_left.png,eagle,,2026-03-20T14:34:44.935149Z
6074,1,2026-03-20T20:37:56.856493Z,15641,http://127.0.0.1:8000/764700201_34_4_right.png,stag_deer,1.189,2026-03-20T20:37:56.856493Z
6075,1,2026-03-20T20:37:59.016956Z,15642,http://127.0.0.1:8000/764700201_34_5_left.png,mammal_other,1.635,2026-03-20T20:37:59.016956Z
6076,1,2026-03-20T20:38:23.073582Z,15643,http://127.0.0.1:8000/764700201_34_5_right.png,mammal_other,23.515,2026-03-20T20:38:23.073582Z
4483,1,2026-03-20T14:34:44.935149Z,15644,http://127.0.0.1:8000/764700201_34_6_left.png,human,,2026-03-20T14:34:44.935149Z
6077,1,2026-03-20T20:38:26.088306Z,15645,http://127.0.0.1:8000/764700201_34_6_right.png,stag_deer,2.452,2026-03-20T20:38:26.088306Z
6078,1,2026-03-20T20:38:30.442754Z,15646,http://127.0.0.1:8000/764700201_34_7_left.png,mammal_other,3.817,2026-03-20T20:38:30.442754Z
6079,1,2026-03-20T20:38:33.208153Z,15647,http://127.0.0.1:8000/764700201_34_7_right.png,bull,2.244,2026-03-20T20:38:33.208153Z
4484,1,2026-03-20T14:34:44.935149Z,15648,http://127.0.0.1:8000/764700201_34_8_left.png,lion,,2026-03-20T14:34:44.935149Z
6080,1,2026-03-20T20:38:35.887997Z,15649,http://127.0.0.1:8000/764700201_34_8_right.png,horse,2.063,2026-03-20T20:38:35.887997Z
4485,1,2026-03-20T14:34:44.935149Z,15651,http://127.0.0.1:8000/764700201_35_1_right.png,dragon,,2026-03-20T14:34:44.935149Z
4486,1,2026-03-20T14:34:44.935149Z,15652,http://127.0.0.1:8000/764700201_35_2_left.png,lion,,2026-03-20T14:34:44.935149Z
4487,1,2026-03-20T14:34:44.936150Z,15653,http://127.0.0.1:8000/764700201_35_2_right.png,human,,2026-03-20T14:34:44.936150Z
4488,1,2026-03-20T14:34:44.943150Z,15654,http://127.0.0.1:8000/764700201_35_3_left.png,human,,2026-03-20T14:34:44.943150Z
4489,1,2026-03-20T14:34:44.943150Z,15655,http://127.0.0.1:8000/764700201_35_3_right.png,human,,2026-03-20T14:34:44.943150Z
4490,1,2026-03-20T14:34:44.943150Z,15656,http://127.0.0.1:8000/764700201_35_4_left.png,lion,,2026-03-20T14:34:44.943150Z
6082,1,2026-03-20T20:38:50.991326Z,15657,http://127.0.0.1:8000/764700201_35_4_right.png,stag_deer,1.627,2026-03-20T20:38:50.991326Z
4491,1,2026-03-20T14:34:44.943150Z,15658,http://127.0.0.1:8000/764700201_35_5_left.png,lion,,2026-03-20T14:34:44.943150Z
6083,1,2026-03-20T20:38:52.762632Z,15659,http://127.0.0.1:8000/764700201_35_5_right.png,stag_deer,0.979,2026-03-20T20:38:52.762632Z
4492,1,2026-03-20T14:34:44.943150Z,15660,http://127.0.0.1:8000/764700201_35_6_left.png,human,,2026-03-20T14:34:44.943150Z
4493,1,2026-03-20T14:34:44.943150Z,15661,http://127.0.0.1:8000/764700201_35_6_right.png,human,,2026-03-20T14:34:44.943150Z
4494,1,2026-03-20T14:34:44.943150Z,15662,http://127.0.0.1:8000/764700201_35_7_left.png,human,,2026-03-20T14:34:44.943150Z
4495,1,2026-03-20T14:34:44.943150Z,15663,http://127.0.0.1:8000/764700201_35_7_right.png,human,,2026-03-20T14:34:44.943150Z
6084,1,2026-03-20T20:38:57.463638Z,15664,http://127.0.0.1:8000/764700201_36_1_left.png,jaguar,4.179,2026-03-20T20:38:57.463638Z
6085,1,2026-03-20T20:38:59.074065Z,15665,http://127.0.0.1:8000/764700201_36_1_right.png,jaguar,1.082,2026-03-20T20:38:59.074065Z
4496,1,2026-03-20T14:34:44.944150Z,15666,http://127.0.0.1:8000/764700201_36_2_left.png,lion,,2026-03-20T14:34:44.944150Z
6086,1,2026-03-20T20:39:01.258886Z,15667,http://127.0.0.1:8000/764700201_36_2_right.png,lion,1.658,2026-03-20T20:39:01.258886Z
6087,1,2026-03-20T20:39:05.985542Z,15668,http://127.0.0.1:8000/764700201_39_1_left.png,stag_deer,4.182,2026-03-20T20:39:05.985542Z
6088,1,2026-03-20T20:39:07.466364Z,15669,http://127.0.0.1:8000/764700201_39_1_right.png,stag_deer,0.937,2026-03-20T20:39:07.466364Z
4497,1,2026-03-20T14:34:44.944150Z,15670,http://127.0.0.1:8000/764700201_39_2_left.png,human,,2026-03-20T14:34:44.944150Z
